Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 12:55,119981366,59816,43108,75556309,2375934,1460,0,1263.145463,339.8039656,1420,0,55.11584857,240.9908511,649536.2205,857.8332072,1165.739106,7485.074035,380720,0,119981316,2005.873376,10424.97217,386067,0,119879835,2780.983019,11762.75727,380720,0,1,0,0,0,1196320,862160,498.5440823,359.2891249,0,1460,757.1803352,668.3175365,446648.3296,0,0,0,25591,102924,0,0,0,0,757.1876919,1263.145463,55.11584857,0,0,0,0,62116,649536,0,734,0,23,65535,65535,59493,20,0,0,0,0,1.44E+15,34388377.34,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 12:57,119999923,78821,56543,99369576,3143701,1460,0,1260.699255,342.3484306,1420,0,55.59841183,248.9021134,854277.8565,1128.034057,886.5046061,6433.428168,421482,0,119999923,1522.455252,9016.556183,432785,0,119997591,2122.273549,10175.72093,421482,0,1,0,0,0,1576420,1130860,656.8420881,471.191969,0,1460,757.3199498,668.8482408,447357.9693,0,0,0,33363,135364,0,0,0,0,757.3255445,1260.699255,55.59841183,0,0,0,0,81537,854277,0,734,0,23,65535,65535,78270,20,0,0,0,0,1.44E+15,34576658.13,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 12:59,119942799,71669,51382,90243606,2857863,1460,0,1259.172111,345.2180914,1420,0,55.61992527,248.9403115,776215.5776,1025.914028,974.7484681,11069.78464,2900995,0,119942673,1673.587557,15067.88784,2939699,0,119942699,2334.378447,17430.61106,2900995,0,1,0,0,0,1433380,1027640,597.5264926,428.387535,0,1460,756.6122452,669.0143659,447580.2218,0,0,0,30256,123051,0,0,0,0,756.618394,1259.172111,55.61992527,0,0,0,0,37016,795455,0,733,0,23,65535,65535,71064,20,0,0,0,0,1.44E+15,33695695.04,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:01,119976208,63131,45347,79580058,2506306,1460,0,1260.554371,343.2759195,1420,0,55.26949964,244.2436828,684188.6851,904.1625986,1106.005955,7935.497108,458480,0,119976143,1900.461635,11086.72856,458840,0,119975575,2645.780774,12634.25558,458480,0,1,0,0,0,1262620,906940,526.1959938,377.9666048,0,1460,756.71282,668.5299121,446932.2434,0,0,0,26773,108478,0,0,0,0,756.7197957,1260.554371,55.26949964,0,0,0,0,65313,684189,0,733,0,23,65535,65535,62645,20,0,0,0,0,1.44E+15,35939710.38,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:03,119966496,59694,42779,75045100,2387654,1460,0,1257.163199,349.1606478,1420,0,55.81369363,245.8185493,645453.1605,854.1801538,1170.724647,11715.84053,1129510,0,119966450,2009.723921,16152.54961,1130354,0,119944644,2803.886203,18808.7145,1129510,0,1,0,0,0,1193880,855580,497.5889268,356.5912269,0,1460,755.6384741,668.7468534,447222.3539,0,0,0,25295,102473,0,0,0,0,755.6458482,1257.163199,55.81369363,0,0,0,0,20552,657288,0,732,0,23,65535,65535,59071,20,0,0,0,0,1.44E+15,35545841.65,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:05,119942753,26901,19351,33579865,1122232,1460,0,1248.275715,362.2383312,1420,0,57.99348871,238.6349352,289322.1652,385.6172953,2593.30075,25689.44172,898726,0,119942753,4458.838401,35134.15637,898778,0,119065299,6153.245426,40773.23727,938404,0,1,0,0,0,538020,387020,224.2819956,161.3352997,0,1460,750.2786846,667.0047644,444895.3557,0,0,0,11533,46252,0,0,0,0,750.2949062,1248.275715,57.99348871,0,0,0,0,27779,289416,0,726,0,24,65535,65535,26454,20,0,0,0,0,1.44E+15,32653437.48,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:07,119977662,42490,30464,53349665,1715496,1460,0,1255.581666,351.8650202,1420,0,56.3122374,242.8092508,458961.7774,608.063191,1644.588461,15615.71418,901793,0,119977547,2823.731954,21744.22895,938384,0,119975437,3938.398615,25365.66593,901793,0,1,0,0,0,849800,609280,354.1492582,253.9139327,0,1460,754.7899938,668.219511,446517.3149,0,0,0,17996,72954,0,0,0,0,754.8003399,1255.581666,56.3122374,0,0,0,0,43861,458962,0,731,0,23,65535,65535,41964,20,0,0,0,0,1.44E+15,34755256.35,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:09,119909406,33369,24035,41702652,1334183,1460,0,1249.742336,360.3551481,1420,0,55.51000624,235.891088,358911.2517,478.7280824,2088.904866,20010.11305,944263,0,119908975,3593.531977,27491.00264,944312,0,119906795,4989.048639,31725.75749,984108,0,1,0,0,0,667380,480700,278.2850913,200.4429911,0,1460,749.7242575,667.759848,445903.2146,0,0,0,14299,57404,0,0,0,0,749.737318,1249.742336,55.51000624,0,0,0,0,34500,358912,0,726,0,23,65535,65535,32944,20,0,0,0,0,1.44E+15,38260924.03,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:11,119987281,45917,32830,57731545,1815638,1460,0,1257.302197,348.4141218,1420,0,55.30423393,243.3186704,496279.1265,656.2945618,1523.725408,17876.97713,1154654,0,119987237,2613.190108,24259.32062,1155654,0,119985491,3654.862804,28493.18184,1154654,0,1,0,0,0,918340,656600,382.6822278,273.612334,0,1460,756.1808046,668.3470173,446687.7355,0,0,0,19337,78747,0,0,0,0,756.1904073,1257.302197,55.30423393,0,0,0,0,23674,501102,0,733,0,23,65535,65535,45398,20,0,0,0,0,1.44E+15,32218888.34,1.44E+15,1.44E+15,Tor
10.0.2.15-148.251.190.229-59875-9010-6,10.0.2.15,59875,148.251.190.229,9010,6,17-11-2022 13:09,9594159,21,24,7209,12836,1460,0,343.2857143,544.1805898,1420,0,534.8333333,568.6832745,2089.292037,4.690353787,218049.0682,1181575.398,7862753,10,9594159,479707.95,1740167.773,7862753,74,9445124,410657.5652,1634799.923,7899143,18,0,0,0,0,432,484,2.188831767,2.50152202,0,1460,435.7608696,557.0937757,310353.4749,0,2,0,18,44,0,0,0,1,445.4444444,343.2857143,534.8333333,0,0,0,0,12,12973,0,160,0,285,14600,65535,10,20,0,0,0,0,1.44E+15,3671410.98,1.44E+15,1.44E+15,Tor
10.0.2.15-5.9.123.81-34361-9001-6,10.0.2.15,34361,5.9.123.81,9001,6,17-11-2022 13:09,72446421,185,499,23831,609721,1460,0,128.8162162,318.138828,1420,0,1221.885772,388.1107688,8745.111094,9.441460193,106070.8946,2347119.58,60663284,2,72446421,393730.5489,4518503.106,60663284,21,72301771,145184.2791,2748451.377,60663570,2,0,0,0,0,3712,9984,2.55361131,6.887848884,0,1460,924.8934307,611.4740378,373900.4989,0,2,0,202,683,0,0,0,2,926.245614,128.8162162,1221.885772,0,0,0,0,166,258781,0,34,0,891,14600,65535,32,20,0,0,0,0,1.44E+15,11127338,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:13,119922189,46610,33440,58829889,1848696,1460,0,1262.173117,341.6271425,1420,0,55.28397129,243.5026554,505982.967,667.5161675,1498.10977,19753.20225,1237831,0,119922128,2572.939304,26577.29135,1277578,0,119920137,3586.235743,31130.79862,1237831,0,1,0,0,0,932200,668800,388.6686892,278.8474783,0,1460,758.0099936,668.5889534,447011.1886,0,0,0,19768,80050,0,0,0,0,758.0194628,1262.173117,55.28397129,0,0,0,0,6034,541710,0,734,0,23,65535,65535,46283,20,0,0,0,0,1.44E+15,34412972.26,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:15,119998976,66705,47863,83928111,2632849,1460,0,1258.198201,347.4519837,1420,0,55.0080229,244.5066673,721347.4888,954.7414805,1047.413095,9200.217797,1960037,0,119998870,1798.975624,12663.58541,1997965,0,119998058,2507.167649,14418.51764,1960037,0,1,0,0,0,1334100,957260,555.8797435,398.861737,0,1460,755.544842,668.8730842,447391.2027,0,0,0,28257,114568,0,0,0,0,755.5514367,1258.198201,55.0080229,0,0,0,0,34452,733326,0,732,0,22,65535,65535,66098,20,0,0,0,0,1.44E+15,36422489.52,1.44E+15,1.44E+15,Tor
10.0.2.15-148.251.190.229-59875-9010-6,10.0.2.15,59875,148.251.190.229,9010,6,17-11-2022 13:14,66452972,7,7,2143,2172,1057,0,306.1428571,418.5058457,543,0,310.2857143,290.2457087,64.93313798,0.210675303,5111767.077,18137588.28,65475257,18,66452972,11075495.33,26650921.35,65475257,787,66452811,11075468.5,26651025.41,65475443,698,1,0,0,0,140,140,0.105337651,0.105337651,0,1057,323.8666667,338.8897559,114846.2667,0,0,0,7,14,0,0,0,1,347,306.1428571,310.2857143,0,0,0,0,5,7230,0,153,0,155,41811,65535,2,20,0,0,0,0,1.44E+15,29760476.85,1.44E+15,1.44E+15,Tor
10.0.2.15-5.9.123.81-34361-9001-6,10.0.2.15,34361,5.9.123.81,9001,6,17-11-2022 13:15,110992,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,9784.488972,36.03863342,36997.33333,63931.47224,110819,21,110840,55420,78346.01714,110819,21,0,0,0,0,0,1,0,0,0,60,20,27.02897506,9.009658354,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,65535,65535,1,20,0,0,0,0,1.44E+15,78238.53691,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:17,119998007,83996,60612,105501088,3326695,1460,0,1256.025144,351.3714204,1420,0,54.88508876,248.0452214,906913.254,1205.086681,829.8215647,5861.851326,289689,0,119997926,1428.631776,8045.245899,290662,0,119997641,1979.799723,9150.899568,289689,0,0,0,0,0,1679920,1212240,699.9782921,505.108389,0,1460,752.5758632,669.8931812,448756.8743,0,0,0,35750,144608,0,0,0,0,752.5810674,1256.025144,54.88508876,0,0,0,0,86917,906913,0,729,0,23,65535,65535,83476,20,0,0,0,0,1.44E+15,34344083.73,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:19,119994549,78558,56332,98476839,3109800,1460,0,1253.555831,354.3176585,1420,0,55.20485692,247.6457426,846593.7815,1124.134397,889.5799435,6212.886641,337994,0,119994442,1527.48249,8598.798382,338333,0,119994238,2130.163462,9784.739721,337994,0,0,0,0,0,1571160,1126640,654.6797388,469.4546583,0,1460,753.1125057,669.3216588,447991.4829,0,0,0,33373,134890,0,0,0,0,753.1180888,1253.555831,55.20485692,0,0,0,0,81314,846594,0,730,0,23,65535,65535,78073,20,0,0,0,0,1.44E+15,33534000.3,1.44E+15,1.44E+15,Tor
10.0.2.15-148.251.190.229-59875-9010-6,10.0.2.15,59875,148.251.190.229,9010,6,17-11-2022 13:19,69530282,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,15.61909385,0.057528891,23176760.67,40143165.08,69530095,34,69530282,69530282,0,69530282,69530282,69530095,69530095,0,69530095,69530095,1,0,0,0,40,40,0.028764445,0.028764445,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,41811,65535,0,20,0,0,0,0,1.44E+15,49165069.44,1.44E+15,1.44E+15,Tor
10.0.2.15-148.251.190.229-59875-9010-6,10.0.2.15,59875,148.251.190.229,9010,6,17-11-2022 13:22,6478,2,0,0,0,0,0,0,0,0,0,0,0,0,308.7372646,6478,0,6478,6478,6478,6478,0,6478,6478,0,0,0,0,0,0,0,0,0,40,0,308.7372646,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:21,119991318,73259,52552,92025354,2907728,1460,0,1256.164485,350.0431581,1420,0,55.3304917,246.3315982,791166.2575,1048.500859,953.7502424,6375.768446,253986,0,119991270,1637.927189,8966.386374,292595,0,119990534,2283.315903,10069.84214,253986,0,1,0,0,0,1465180,1051040,610.5358389,437.9650201,0,1460,754.5653276,668.9019583,447429.8298,0,0,0,31107,125811,0,0,0,0,754.5713252,1256.164485,55.3304917,0,0,0,0,75823,791166,0,731,0,23,65535,65535,72740,20,0,0,0,0,1.44E+15,31909362.87,1.44E+15,1.44E+15,Tor
10.0.2.15-5.9.123.81-34361-9001-6,10.0.2.15,34361,5.9.123.81,9001,6,17-11-2022 13:19,64878485,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,16.7389852,0.061653721,21626161.67,37457456.63,64878307,36,64878485,64878485,0,64878485,64878485,64878307,64878307,0,64878307,64878307,1,0,0,0,40,40,0.03082686,0.03082686,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,65535,0,20,0,0,0,0,1.44E+15,45875764.97,1.44E+15,1.44E+15,Tor
10.0.2.15-5.9.123.81-34361-9001-6,10.0.2.15,34361,5.9.123.81,9001,6,17-11-2022 13:23,119,2,0,0,0,0,0,0,0,0,0,0,0,0,16806.72269,119,0,119,119,119,119,0,119,119,0,0,0,0,0,0,0,0,0,40,0,16806.72269,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:23,119986565,64205,46150,80860452,2550851,1460,0,1259.410513,345.4863286,1420,0,55.27304442,243.0874602,695172.022,919.7279712,1087.287865,6875.982313,341529,0,119986475,1868.831771,9850.196078,341793,0,119986195,2599.973889,11012.34195,341529,0,1,0,0,0,1284100,923000,535.1015757,384.6263955,0,1460,755.8505292,668.5369984,446941.7182,0,0,0,27331,110355,0,0,0,0,755.8573785,1259.410513,55.27304442,0,0,0,0,66461,695172,0,732,0,23,65535,65535,63667,20,0,0,0,0,1.44E+15,35239158.2,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:25,119998538,99421,71413,125555103,3994063,1460,0,1262.863007,338.826825,1420,0,55.92907454,253.4508931,1079589.536,1423.634011,702.4318369,4720.141114,191289,0,119998422,1206.984731,6594.628935,191617,0,119996730,1680.34406,7364.754402,191289,0,1,0,0,0,1988420,1428260,828.5184274,595.1155838,0,1460,758.3370152,669.3655757,448050.274,0,0,0,42012,170834,0,0,0,0,758.3414543,1262.863007,55.92907454,0,0,0,0,102793,1079590,0,734,0,23,65535,65535,98837,20,0,0,0,0,1.44E+15,34669680.89,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:27,119952629,112274,80558,141400896,4471215,1460,0,1259.426902,344.8694935,1420,0,55.5030537,253.8021296,1216080.983,1607.567934,622.0609186,4313.861112,344522,0,119952586,1068.401005,5941.334053,344595,0,119952338,1489.036806,6714.251749,346892,0,0,0,0,0,2245480,1611160,935.986155,671.5817792,0,1460,756.4761789,669.8627171,448716.0597,0,0,0,47377,192832,0,0,0,0,756.4801019,1259.426902,55.5030537,0,0,0,0,116013,1216081,0,733,0,23,65535,65535,111629,20,0,0,0,0,1.44E+15,35117551.65,1.44E+15,1.44E+15,Tor
10.0.2.15-5.9.123.81-34367-9001-6,10.0.2.15,34367,5.9.123.81,9001,6,17-11-2022 13:25,60893861,14,17,3025,8087,1460,0,216.0714286,453.9707656,1420,0,475.7058824,560.3512029,182.4814492,0.509082517,2029795.367,10876292.55,59614439,8,60893861,4684143.154,16504800.86,59614472,177,60738617,3796163.563,14895061.03,59651510,25,0,0,0,0,292,344,0.229908233,0.279174283,0,1460,347.25,518.8407052,269195.6774,0,2,0,14,30,0,0,0,1,358.4516129,216.0714286,475.7058824,0,0,0,0,16,9727,0,97,0,260,14600,65535,6,20,0,0,0,0,1.44E+15,11184352.56,1.44E+15,1.44E+15,Tor
10.0.2.15-5.9.123.81-34367-9001-6,10.0.2.15,34367,5.9.123.81,9001,6,17-11-2022 13:30,2467,2,0,0,0,0,0,0,0,0,0,0,0,0,810.7012566,2467,0,2467,2467,2467,2467,0,2467,2467,0,0,0,0,0,0,0,0,0,40,0,810.7012566,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:29,119961884,113960,81630,143491751,4534472,1460,0,1259.141374,344.8738425,1420,0,55.54908735,254.5004219,1233943.8,1630.434547,613.3365578,4408.654507,326808,0,119961752,1052.674664,6007.040093,326808,0,119960561,1469.582636,6832.359865,327361,0,1,0,0,0,2279200,1632600,949.9684083,680.4661387,0,1460,756.8206564,669.7717562,448594.2054,0,0,0,48025,195590,0,0,0,0,756.8245258,1259.141374,55.54908735,0,0,0,0,117747,1233945,0,733,0,23,65535,65535,113325,20,0,0,0,0,1.44E+15,34446049.98,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:31,119966223,41714,30039,52343980,1659891,1460,0,1254.830033,353.560214,1420,0,55.25786478,232.5863332,450158.9668,598.1100197,1671.956503,10837.45267,422364,0,119966120,2875.98878,15509.46236,458551,0,119966196,3993.814368,17579.47389,422364,0,0,0,0,0,834280,600780,347.7145396,250.3954801,0,1460,752.6450233,667.489555,445542.306,0,0,0,17856,71753,0,0,0,0,752.6555127,1254.830033,55.25786478,0,0,0,0,43224,450159,0,729,0,23,65535,65535,41241,20,0,0,0,0,1.44E+15,34269386,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:33,119884059,33850,24032,41872339,1373375,1460,0,1236.996721,375.2719981,1420,0,57.14776132,236.7589607,360729.4778,482.8164852,2071.216099,16910.25081,1604238,0,119884059,3541.731189,23385.98594,1607225,0,119773353,4984.118555,27123.73914,1604238,0,1,0,0,0,677000,480640,282.3561388,200.4603464,0,1460,747.1322668,666.0534368,443627.1807,0,0,0,14523,57882,0,0,0,0,747.1451747,1236.996721,57.14776132,0,0,0,0,17378,365622,0,723,0,23,65535,65535,33126,20,0,0,0,0,1.44E+15,31232717.14,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:35,119996215,13807,9600,16390838,600549,1460,0,1187.139712,431.4482982,1420,0,62.5571875,217.867174,141599.3579,195.064486,5126.72883,30652.07477,527721,0,119996215,8691.598942,41628.09642,527759,0,119731217,12473.30107,49150.01991,527759,0,1,0,0,0,276140,192000,115.0619626,80.00252341,0,1460,725.9026828,659.711329,435219.0376,0,0,0,6070,23407,0,0,0,0,725.933695,1187.139712,62.5571875,0,0,0,0,13951,141599,0,700,0,25,65535,65535,13073,20,0,0,0,0,1.44E+15,33169270.57,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:37,119896958,15084,10475,17972744,618953,1460,0,1191.510475,426.2324772,1420,0,59.08859189,213.5564319,155063.9592,213.1747162,4691.171375,28828.442,601661,0,119896958,7949.145263,39045.83796,601715,0,119777958,11435.74165,46286.76382,601697,0,1,0,0,0,301680,209500,125.8080293,87.36668698,0,1460,727.3959311,660.3565427,436070.7635,0,0,0,6601,25559,0,0,0,0,727.4243906,1191.510475,59.08859189,0,0,0,0,15230,155064,0,703,0,24,65535,65535,14332,20,0,0,0,0,1.44E+15,35391923.82,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:39,119978404,15932,11036,19083660,638899,1460,0,1197.819483,419.5196165,1420,0,57.89226169,213.3516611,164384.242,224.7737851,4449.08236,28805.08113,825931,0,119781339,7518.758333,39093.55973,825984,0,119876687,10863.31554,46421.77016,825969,0,1,0,0,0,318640,220720,132.7905645,91.98322058,0,1460,731.3249286,660.8677403,436746.1702,0,0,0,6936,26968,0,0,0,0,731.3520469,1197.819483,57.89226169,0,0,0,0,16097,164384,0,707,0,23,65535,65535,15183,20,0,0,0,0,1.44E+15,36079778.92,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:41,119800111,14997,10410,17858677,623898,1460,0,1190.81663,428.3578293,1420,0,59.93256484,213.2067664,154278.4464,212.0782676,4715.425923,28388.4573,568813,0,119799854,7988.787277,38701.26233,568853,0,119705197,11500.16303,45772.78436,607292,0,0,0,0,0,299940,208200,125.1835234,86.8947442,0,1460,727.4313208,660.4916262,436249.1883,0,0,0,6562,25407,0,0,0,0,727.459952,1190.81663,59.93256484,0,0,0,0,15140,154401,0,702,0,24,65535,65535,14220,20,0,0,0,0,1.44E+15,34189993.16,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:43,115237476,7269,5073,8542375,346507,1460,0,1175.178842,443.8018316,1420,0,68.30415927,225.1872213,77135.34094,107.1005755,9337.774573,309111.0603,33007866,0,115237476,15855.459,402920.0828,33007866,0,115231956,22719.23423,482102.0017,33008211,0,1,0,0,0,145380,101460,63.07843813,44.02213738,0,1460,720.1997083,658.3496989,433424.3261,0,0,0,3227,12342,0,0,0,0,720.2580619,1175.178842,68.30415927,0,0,0,0,2446,120835,0,692,0,28,65535,65535,6824,20,0,0,0,0,1.44E+15,34981483.6,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:45,119991201,11691,8165,13619036,605773,1460,0,1164.91626,454.5077152,1420,0,74.19142682,235.7372139,118548.7676,165.4788004,6043.374515,36044.22082,1037516,0,119991201,10264.43122,48572.92165,1037567,0,119952130,14692.81357,56420.1509,1037573,0,1,0,0,0,233820,163300,97.43214421,68.04665619,0,1460,716.389787,657.6563546,432511.8807,0,0,0,5228,19856,0,0,0,0,716.4258662,1164.91626,74.19142682,0,0,0,0,5889,119621,0,685,0,30,65535,65535,10892,20,0,0,0,0,1.44E+15,35288507.46,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:47,119907974,11938,8358,13882368,637172,1460,0,1162.872173,456.6409974,1420,0,76.23498445,238.2119752,121089.0278,169.2631384,5908.251983,34115.41852,554209,0,119907771,10045.05077,46208.82277,557192,0,119844210,14340.57796,53360.26168,554209,0,1,0,0,0,238760,167160,99.559684,69.70345442,0,1460,715.3807459,657.2806361,432017.8345,0,0,0,5345,20296,0,0,0,0,715.4159933,1162.872173,76.23498445,0,0,0,0,12033,121089,0,683,0,31,65535,65535,11105,20,0,0,0,0,1.44E+15,34074654.54,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:49,119362452,9507,6636,11096734,495025,1460,0,1167.217208,452.1772883,1420,0,74.59689572,241.8724472,97113.94836,135.2435354,7394.526824,50244.24666,1457694,0,119362452,12556.53819,66759.90083,1457744,0,119358630,17989.24341,78218.10725,1457724,0,1,0,0,0,190140,132720,79.64816272,55.59537266,0,1460,718.0563677,658.3791573,433463.1147,0,0,0,4235,16143,0,0,0,0,718.1008487,1167.217208,74.59689572,0,0,0,0,1915,102589,0,687,0,30,65535,65535,8877,20,0,0,0,0,1.44E+15,32339877.82,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:51,119940838,7114,4973,8264847,371245,1460,0,1161.772139,457.5629069,1420,0,74.65212146,234.8655562,72002.93198,100.7746836,9923.948205,61722.77838,1501968,0,119940706,16862.18276,81185.44273,1502020,0,119643568,24063.46903,95523.0445,1502021,0,1,0,0,0,142280,99460,59.31257542,41.46210818,0,1460,714.4800629,657.3337771,432087.6945,0,0,0,3179,12087,0,0,0,0,714.5391743,1161.772139,74.65212146,0,0,0,0,3581,74095,0,683,0,30,65535,65535,6612,20,0,0,0,0,1.44E+15,35089029.75,1.44E+15,1.44E+15,Tor
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17-11-2022 13:53,119775279,6405,4465,7448932,333272,1460,0,1162.987041,456.8122297,1420,0,74.64098544,234.841677,64973.37401,90.75328474,11019.8987,72799.03874,2665019,0,119775233,18703.19066,95341.57366,2665069,0,119643364,26801.82885,112643.7261,2665069,0,1,0,0,0,128100,89300,53.47514156,37.27814318,0,1460,715.9182228,657.4835692,432284.6438,0,0,0,2848,10870,0,0,0,0,715.9840846,1162.987041,74.64098544,0,0,0,0,1074,70030,0,685,0,30,65535,65535,5954,20,0,0,0,0,1.44E+15,33221335.57,1.44E+15,1.44E+15,Tor
